accident art crime economics education entertainment environment international opinion politics science_tech sports predicted target
0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.98 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.01 0.00 0.00 0.00 0.00 5 5
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.97 0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.01 0.04 0.00 0.01 0.00 0.03 0.01 0.01 0.00 0.00 0.88 0.01 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.01 0.00 0.96 0.00 0.01 0.00 0.00 0.01 0.00 5 5
0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.60 0.01 0.00 0.37 0.00 7 7
0.00 0.00 0.00 0.97 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.96 0.00 0.00 0.00 0.00 0.00 0.00 0.04 0.00 3 3
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.88 0.01 0.03 0.00 0.00 0.01 0.02 0.04 0.00 0.00 0.01 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.94 0.06 0.00 0.00 0.00 7 7
0.00 0.00 0.91 0.00 0.00 0.00 0.00 0.00 0.00 0.09 0.00 0.00 2 2
0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.97 11 11
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.05 0.04 0.05 0.01 0.00 0.00 0.00 0.84 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.98 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.99 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 0.00 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 10 10
0.00 0.02 0.00 0.02 0.00 0.86 0.01 0.03 0.01 0.00 0.02 0.03 5 5
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.01 0.00 2 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.00 0.03 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.95 0.00 0.00 0.00 0.00 0.04 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.01 0.02 0.00 0.01 0.00 0.00 0.00 0.88 0.00 0.07 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.89 0.02 0.00 0.00 0.01 0.00 0.00 0.07 0.00 0.00 2 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.01 0.00 0.00 0.01 0.00 0.00 0.97 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.98 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 9
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.01 0.19 0.01 0.04 0.01 0.10 0.07 0.15 0.02 0.01 0.36 0.02 10 10
0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.01 0.00 0.00 5 5
0.00 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.96 11 11
0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.01 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 9
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.01 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.01 0.00 0.01 0.00 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 7 7
0.02 0.00 0.96 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.00 0.00 2 2
0.01 0.00 0.00 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.96 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.03 0.00 0.00 3 3
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.01 0.22 0.01 0.02 0.04 0.13 0.02 0.30 0.12 0.02 0.06 0.05 7 8
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.96 0.03 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 1
0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.98 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.23 0.00 0.00 0.00 0.00 0.00 0.77 0.00 0.00 0.00 0.00 0.00 6 0
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 11 11
0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.03 0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.00 0.00 0.95 11 11
0.00 0.10 0.00 0.00 0.00 0.89 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.00 0.00 2 2
0.01 0.02 0.01 0.00 0.00 0.00 0.07 0.01 0.01 0.83 0.00 0.02 9 9
0.00 0.00 0.96 0.00 0.00 0.00 0.00 0.00 0.00 0.03 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.02 0.09 0.00 0.00 0.00 0.04 0.00 0.84 0.00 10 10
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.98 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.98 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.98 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0 0
0.97 0.00 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.02 0.03 0.23 0.19 0.01 0.04 0.22 0.06 0.01 0.14 0.05 0.01 3 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.01 0.02 0.01 0.00 0.01 0.00 0.01 0.02 0.91 0.00 0.01 0.00 8 8
0.01 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.97 0.01 10 5
0.00 0.01 0.00 0.01 0.00 0.00 0.00 0.03 0.01 0.00 0.92 0.00 10 10
0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.50 0.49 0.00 0.00 0.00 7 8
0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 1 1
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.01 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.01 0.90 0.00 0.00 0.00 0.00 0.07 0.01 0.00 4 5
0.01 0.00 0.96 0.00 0.00 0.00 0.01 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.01 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.92 0.00 0.00 0.00 0.00 0.00 0.00 0.08 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.04 0.00 0.56 0.01 0.02 0.00 0.10 0.01 0.04 0.20 0.01 0.01 2 0
0.00 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.97 11 11
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 9
0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 11 1
0.00 0.00 0.02 0.97 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.96 0.04 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.01 0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.02 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.97 11 11
0.00 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.11 0.83 0.00 0.00 9 9
0.04 0.00 0.94 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.01 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.04 0.00 0.02 0.01 0.00 0.00 0.01 0.01 0.90 0.00 0.01 0.00 8 8
0.00 0.03 0.01 0.00 0.03 0.01 0.00 0.69 0.17 0.01 0.03 0.01 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.98 0.00 10 10
0.00 0.64 0.00 0.00 0.00 0.31 0.00 0.00 0.01 0.00 0.02 0.01 1 1
0.00 0.00 0.04 0.85 0.00 0.00 0.01 0.00 0.03 0.07 0.00 0.00 3 3
0.00 0.00 0.06 0.00 0.00 0.00 0.00 0.00 0.00 0.94 0.00 0.00 9 9
0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.98 0.00 0.01 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.01 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.12 0.88 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.97 0.00 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.01 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 3 3
0.00 0.00 0.15 0.04 0.21 0.01 0.01 0.01 0.09 0.44 0.02 0.00 4 4
0.01 0.06 0.00 0.01 0.02 0.02 0.05 0.01 0.01 0.00 0.02 0.79 11 11
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.04 0.00 0.00 0.00 0.01 0.00 0.01 0.01 0.00 0.00 0.92 11 11
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 0.01 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.97 0.00 0.00 0.01 0.01 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.01 0.00 0.01 0.00 0.00 0.00 0.97 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.01 0.01 0.01 0.02 0.01 0.01 0.01 0.66 0.16 0.08 0.01 0.01 7 9
0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
0.01 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.99 0.00 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.00 0.00 0.55 0.00 0.00 0.00 0.00 0.00 0.00 0.43 0.00 3 10
0.00 0.00 0.00 0.00 0.43 0.01 0.00 0.00 0.00 0.00 0.56 0.00 10 10
0.98 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.10 0.00 0.85 0.01 0.00 0.00 0.00 0.00 0.00 0.02 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.01 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.01 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.05 0.00 0.94 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.00 0.92 0.00 0.00 0.00 0.00 0.00 0.00 0.07 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.93 0.00 0.03 0.00 0.00 0.00 0.00 0.00 0.01 0.03 0.00 0.00 0 0
0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.00 0.00 0.01 0.01 0.00 0.01 0.00 0.97 0.00 0.00 0.00 8 8
0.00 0.00 0.06 0.00 0.00 0.00 0.93 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.98 0.00 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.97 0.01 0.00 0.00 0.00 0.00 0.00 0.02 0.00 0.00 2 2
0.01 0.00 0.00 0.00 0.01 0.00 0.97 0.00 0.01 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.94 0.01 0.00 0.03 0.00 7 7
0.02 0.12 0.01 0.07 0.04 0.12 0.28 0.13 0.03 0.01 0.10 0.07 6 6
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.96 0.04 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.95 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.05 1 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.02 0.12 0.01 0.07 0.04 0.12 0.28 0.13 0.03 0.01 0.10 0.07 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 10 10
0.00 0.00 0.00 0.00 0.02 0.00 0.00 0.00 0.98 0.00 0.00 0.00 8 8
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.98 0.00 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.05 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.95 11 1
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.01 0.01 0.00 0.01 0.01 0.00 0.03 0.00 0.88 0.05 0.01 0.00 8 8
0.95 0.00 0.03 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.00 0 0
0.00 0.08 0.00 0.00 0.00 0.92 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
